  200    /Ne: 8 photon emissivity coefficients/
--------------------------------------------------------------------------------
    1    1    1    1    1    1    1    1    1    1    1
--------------------------------------------------------------------------------
//#01/p00/ 00/p01/ 01/p02/ 02/p03/ 03/p04/ 04/p05/ 05/p06/ 06/p07/ 07/p08/ 08/  
      p09/ 09/p10/ 10/                                                          
--------------------------------------------------------------------------------
  127.368    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    1
 1.55E-19 1.41E-18 5.35E-18 1.17E-17 1.81E-17 2.26E-17 2.47E-17 2.48E-17
 2.37E-17 2.18E-17 1.96E-17 1.74E-17
 1.00E-74 1.00E-74 1.00E-74 3.07E-43 9.21E-34 1.44E-27 1.37E-23 4.39E-21
 1.60E-19 1.45E-18 5.50E-18 1.20E-17 1.86E-17 2.33E-17 2.55E-17 2.56E-17
 2.44E-17 2.25E-17 2.02E-17 1.80E-17
 1.00E-74 1.00E-74 1.00E-74 5.99E-44 4.01E-34 1.05E-27 1.17E-23 3.97E-21
 1.48E-19 1.36E-18 5.18E-18 1.13E-17 1.76E-17 2.20E-17 2.41E-17 2.43E-17
 2.32E-17 2.14E-17 1.92E-17 1.71E-17
 1.00E-74 1.00E-74 1.00E-74 3.05E-43 8.80E-34 1.39E-27 1.32E-23 4.22E-21
 1.53E-19 1.40E-18 5.29E-18 1.16E-17 1.80E-17 2.25E-17 2.46E-17 2.48E-17
 2.37E-17 2.19E-17 1.97E-17 1.76E-17
 1.00E-74 1.00E-74 1.00E-74 3.04E-43 8.64E-34 1.35E-27 1.27E-23 4.07E-21
 1.48E-19 1.35E-18 5.11E-18 1.12E-17 1.74E-17 2.18E-17 2.40E-17 2.42E-17
 2.31E-17 2.14E-17 1.92E-17 1.72E-17
 1.00E-74 1.00E-74 1.00E-74 3.19E-43 8.70E-34 1.29E-27 1.19E-23 3.77E-21
 1.37E-19 1.24E-18 4.73E-18 1.04E-17 1.62E-17 2.05E-17 2.25E-17 2.28E-17
 2.19E-17 2.03E-17 1.84E-17 1.65E-17
  149.925    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    8
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 3.22E-42 5.33E-33 3.43E-27 1.56E-23 3.11E-21
 8.71E-20 7.08E-19 2.65E-18 6.10E-18 1.03E-17 1.42E-17 1.72E-17 1.90E-17
 1.97E-17 1.94E-17 1.84E-17 1.71E-17
 1.00E-74 1.00E-74 1.00E-74 3.22E-42 5.33E-33 3.43E-27 1.56E-23 3.11E-21
 8.72E-20 7.09E-19 2.65E-18 6.10E-18 1.03E-17 1.42E-17 1.72E-17 1.90E-17
 1.97E-17 1.94E-17 1.84E-17 1.71E-17
 1.00E-74 1.00E-74 1.00E-74 3.14E-42 5.21E-33 3.36E-27 1.53E-23 3.05E-21
 8.54E-20 6.95E-19 2.60E-18 5.99E-18 1.01E-17 1.40E-17 1.69E-17 1.87E-17
 1.94E-17 1.91E-17 1.81E-17 1.68E-17
 1.00E-74 1.00E-74 1.00E-74 3.22E-42 5.33E-33 3.43E-27 1.56E-23 3.11E-21
 8.71E-20 7.08E-19 2.65E-18 6.10E-18 1.03E-17 1.42E-17 1.72E-17 1.90E-17
 1.97E-17 1.94E-17 1.84E-17 1.71E-17
 1.00E-74 1.00E-74 1.00E-74 3.23E-42 5.34E-33 3.43E-27 1.56E-23 3.11E-21
 8.70E-20 7.08E-19 2.65E-18 6.09E-18 1.03E-17 1.42E-17 1.72E-17 1.90E-17
 1.96E-17 1.93E-17 1.84E-17 1.70E-17
 1.00E-74 1.00E-74 1.00E-74 3.30E-42 5.44E-33 3.49E-27 1.57E-23 3.13E-21
 8.74E-20 7.09E-19 2.65E-18 6.09E-18 1.03E-17 1.42E-17 1.72E-17 1.90E-17
 1.96E-17 1.93E-17 1.84E-17 1.70E-17
  150.263    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =    9
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 1.76E-42 2.69E-33 1.57E-27 6.27E-24 1.06E-21
 2.36E-20 1.45E-19 3.85E-19 5.92E-19 6.34E-19 5.34E-19 3.82E-19 2.45E-19
 1.45E-19 8.17E-20 4.43E-20 2.35E-20
 1.00E-74 1.00E-74 1.00E-74 1.76E-42 2.70E-33 1.57E-27 6.27E-24 1.06E-21
 2.36E-20 1.45E-19 3.85E-19 5.93E-19 6.35E-19 5.34E-19 3.82E-19 2.45E-19
 1.45E-19 8.18E-20 4.44E-20 2.36E-20
 1.00E-74 1.00E-74 1.00E-74 1.67E-42 2.59E-33 1.52E-27 6.09E-24 1.03E-21
 2.31E-20 1.42E-19 3.79E-19 5.84E-19 6.26E-19 5.28E-19 3.78E-19 2.42E-19
 1.44E-19 8.09E-20 4.39E-20 2.33E-20
 1.00E-74 1.00E-74 1.00E-74 1.76E-42 2.70E-33 1.57E-27 6.27E-24 1.06E-21
 2.36E-20 1.45E-19 3.85E-19 5.92E-19 6.34E-19 5.34E-19 3.82E-19 2.45E-19
 1.45E-19 8.17E-20 4.43E-20 2.35E-20
 1.00E-74 1.00E-74 1.00E-74 1.77E-42 2.72E-33 1.58E-27 6.30E-24 1.06E-21
 2.37E-20 1.45E-19 3.86E-19 5.94E-19 6.35E-19 5.35E-19 3.83E-19 2.45E-19
 1.45E-19 8.17E-20 4.44E-20 2.35E-20
 1.00E-74 1.00E-74 1.00E-74 1.91E-42 2.89E-33 1.67E-27 6.61E-24 1.10E-21
 2.46E-20 1.50E-19 3.97E-19 6.09E-19 6.50E-19 5.45E-19 3.90E-19 2.49E-19
 1.47E-19 8.30E-20 4.50E-20 2.39E-20
  150.668    6  20 /pl=01:ss= 8:pb= 1:sz= 8/type=EXCIT/ispb = t/isel =   10
 1.00E+10 1.00E+11 1.00E+12 1.00E+13 1.00E+14 1.00E+15
 5.00E+00 7.90E+00 1.25E+01 1.97E+01 3.12E+01 4.93E+01 7.80E+01 1.23E+02
 1.95E+02 3.08E+02 4.87E+02 7.70E+02 1.22E+03 1.92E+03 3.04E+03 4.81E+03
 7.60E+03 1.20E+04 1.90E+04 3.00E+04
 1.00E-74 1.00E-74 1.00E-74 1.31E-37 2.04E-28 1.21E-22 4.91E-19 8.38E-17
